x MOUNT 0 0:
j19.txt READ 13 0 :
x18.txt READ 2 0 :
j38.txt SEEK 0 435 :
g14.txt READ 21 0 :
j38.txt SEEK 0 548 :
n16.txt SEEK 0 726 :
f94.txt SEEK 0 60 :
d74.txt SEEK 0 189 :
s30.txt READ 189 0 :
i55.txt READ 39 0 :
s18.txt READ 254 0 :
q37.txt SEEK 0 134 :
m47.txt SEEK 0 840 :
p34.txt READ 512 0 :
g14.txt SEEK 0 395 :
y40.txt SEEK 0 275 :
t73.txt SEEK 0 372 :
a64.txt READ 10 0 :
t62.txt READ 44 0 :
o61.txt READ 59 0 :
o44.txt SEEK 0 515 :
i71.txt SEEK 0 67 :
o60.txt SEEK 0 330 :
d68.txt READ 24 0 :
v36.txt SEEK 0 346 :
t33.txt SEEK 0 636 :
j21.txt READ 37 0 :
l14.txt SEEK 0 594 :
x18.txt READ 2 0 :
f64.txt SEEK 0 519 :
s30.txt READ 61 0 :
i55.txt READ 4 0 :
y40.txt SEEK 0 460 :
x93.txt READ 522 0 :
p49.txt SEEK 0 189 :
m85.txt SEEK 0 198 :
i71.txt READ 940 0 :
q56.txt READ 163 0 :
u69.txt READ 80 0 :
w75.txt SEEK 0 54 :
k95.txt SEEK 0 97 :
p32.txt SEEK 0 238 :
t31.txt SEEK 0 278 :
n16.txt READ 109 0 :
g16.txt READ 265 0 :
m26.txt READ 183 0 :
p32.txt SEEK 0 456 :
a64.txt READ 20 0 :
l14.txt READ 160 0 :
i55.txt SEEK 0 370 :
j21.txt SEEK 0 666 :
r13.txt READ 246 0 :
w32.txt READ 59 0 :
j68.txt READ 89 0 :
r15.txt READ 123 0 :
a64.txt READ 2 0 :
h15.txt READ 94 0 :
x18.txt SEEK 0 297 :
o60.txt SEEK 0 323 :
e38.txt READ 496 0 :
d99.txt READ 263 0 :
l14.txt SEEK 0 595 :
d68.txt READ 0 0 :
l14.txt READ 18 0 :
o39.txt SEEK 0 585 :
g16.txt SEEK 0 276 :
a37.txt READ 1 0 :
s73.txt SEEK 0 94 :
b61.txt READ 45 0 :
i55.txt SEEK 0 273 :
g14.txt READ 54 0 :
x18.txt READ 187 0 :
i78.txt SEEK 0 392 :
n100.txt SEEK 0 28 :
y10.txt SEEK 0 59 :
c62.txt SEEK 0 82 :
z39.txt SEEK 0 370 :
z39.txt SEEK 0 536 :
j21.txt READ 86 0 :
t33.txt SEEK 0 574 :
g72.txt READ 54 0 :
t31.txt SEEK 0 523 :
n51.txt SEEK 0 696 :
q37.txt SEEK 0 392 :
o61.txt READ 12 0 :
t62.txt SEEK 0 471 :
d99.txt SEEK 0 171 :
x98.txt READ 26 0 :
k99.txt READ 244 0 :
a64.txt SEEK 0 464 :
t31.txt READ 40 0 :
z64.txt SEEK 0 504 :
j68.txt READ 0 0 :
j19.txt READ 7 0 :
g75.txt SEEK 0 525 :
v65.txt READ 369 0 :
n51.txt READ 78 0 :
b99.txt SEEK 0 342 :
z39.txt READ 44 0 :
f64.txt SEEK 0 515 :
c65.txt SEEK 0 676 :
b17.txt SEEK 0 144 :
w75.txt SEEK 0 552 :
r15.txt SEEK 0 997 :
i71.txt SEEK 0 988 :
k99.txt SEEK 0 60 :
u32.txt READ 134 0 :
v36.txt READ 19 0 :
l47.txt SEEK 0 627 :
l37.txt SEEK 0 152 :
h15.txt READ 9 0 :
w96.txt SEEK 0 460 :
y14.txt READ 0 0 :
c62.txt SEEK 0 319 :
l14.txt READ 171 0 :
s18.txt READ 160 0 :
b17.txt SEEK 0 552 :
j19.txt READ 3 0 :
w75.txt SEEK 0 29 :
f89.txt SEEK 0 234 :
c56.txt SEEK 0 104 :
k48.txt SEEK 0 953 :
q62.txt SEEK 0 695 :
h15.txt READ 14 0 :
c65.txt SEEK 0 434 :
d68.txt SEEK 0 646 :
t73.txt SEEK 0 302 :
c56.txt READ 252 0 :
u52.txt SEEK 0 481 :
r64.txt READ 59 0 :
s73.txt SEEK 0 313 :
p32.txt SEEK 0 379 :
m47.txt READ 1 0 :
i78.txt SEEK 0 634 :
u52.txt READ 18 0 :
g75.txt SEEK 0 894 :
r84.txt READ 29 0 :
b99.txt READ 429 0 :
f89.txt SEEK 0 669 :
k95.txt SEEK 0 437 :
x98.txt READ 36 0 :
v36.txt SEEK 0 40 :
w96.txt READ 47 0 :
q56.txt SEEK 0 8 :
p80.txt READ 385 0 :
u32.txt SEEK 0 423 :
g14.txt READ 167 0 :
u52.txt SEEK 0 510 :
u32.txt SEEK 0 197 :
t62.txt READ 106 0 :
r13.txt SEEK 0 761 :
n100.txt READ 536 0 :
u69.txt SEEK 0 113 :
f94.txt SEEK 0 6 :
a42.txt READ 0 0 :
w75.txt SEEK 0 215 :
q58.txt READ 300 0 :
h18.txt SEEK 0 45 :
j38.txt READ 14 0 :
w96.txt READ 35 0 :
a42.txt READ 1 0 :
r15.txt READ 7 0 :
y40.txt SEEK 0 4 :
p80.txt SEEK 0 756 :
p34.txt SEEK 0 457 :
t73.txt SEEK 0 73 :
i48.txt READ 100 0 :
n75.txt SEEK 0 482 :
e16.txt SEEK 0 54 :
c56.txt READ 65 0 :
o44.txt READ 131 0 :
f64.txt READ 18 0 :
q56.txt SEEK 0 37 :
s30.txt READ 0 0 :
h15.txt READ 2 0 :
s30.txt READ 0 0 :
e16.txt READ 58 0 :
b17.txt READ 62 0 :
u52.txt SEEK 0 464 :
a64.txt READ 290 0 :
u69.txt SEEK 0 184 :
t62.txt SEEK 0 101 :
p80.txt READ 11 0 :
a42.txt SEEK 0 955 :
h18.txt READ 664 0 :
x18.txt READ 2 0 :
l14.txt SEEK 0 203 :
s30.txt READ 108 0 :
h18.txt READ 286 0 :
u52.txt SEEK 0 39 :
m47.txt SEEK 0 400 :
d22.txt READ 151 0 :
q62.txt SEEK 0 567 :
v12.txt SEEK 0 595 :
u69.txt READ 304 0 :
h15.txt SEEK 0 418 :
o39.txt READ 52 0 :
h18.txt READ 5 0 :
j19.txt SEEK 0 328 :
h55.txt SEEK 0 908 :
z64.txt READ 27 0 :
y14.txt SEEK 0 493 :
n100.txt SEEK 0 721 :
s30.txt SEEK 0 697 :
a37.txt READ 0 0 :
a42.txt SEEK 0 636 :
a37.txt SEEK 0 495 :
g16.txt READ 375 0 :
g72.txt READ 2 0 :
e78.txt SEEK 0 86 :
k95.txt READ 423 0 :
b61.txt READ 1 0 :
p49.txt SEEK 0 245 :
g72.txt SEEK 0 370 :
t73.txt READ 194 0 :
w32.txt SEEK 0 373 :
y10.txt READ 111 0 :
r13.txt SEEK 0 285 :
v36.txt READ 10 0 :
l63.txt READ 1 0 :
g72.txt READ 148 0 :
f64.txt READ 2 0 :
n51.txt READ 55 0 :
b61.txt SEEK 0 247 :
d74.txt SEEK 0 616 :
l47.txt SEEK 0 336 :
x98.txt READ 1 0 :
f82.txt SEEK 0 58 :
p80.txt READ 4 0 :
z39.txt READ 246 0 :
p32.txt SEEK 0 280 :
g14.txt SEEK 0 198 :
h18.txt SEEK 0 427 :
o39.txt READ 15 0 :
z14.txt READ 12 0 :
r64.txt SEEK 0 173 :
g72.txt READ 80 0 :
j19.txt SEEK 0 28 :
x93.txt SEEK 0 252 :
j38.txt SEEK 0 204 :
r84.txt READ 34 0 :
o44.txt SEEK 0 24 :
w75.txt READ 199 0 :
n100.txt SEEK 0 585 :
n100.txt SEEK 0 532 :
g14.txt SEEK 0 86 :
l37.txt READ 487 0 :
j68.txt READ 30 0 :
x18.txt SEEK 0 229 :
z64.txt SEEK 0 63 :
x98.txt SEEK 0 438 :
u32.txt READ 690 0 :
m85.txt SEEK 0 285 :
m85.txt SEEK 0 586 :
p49.txt SEEK 0 85 :
v65.txt SEEK 0 710 :
m26.txt READ 9 0 :
g75.txt SEEK 0 89 :
x98.txt READ 131 0 :
c56.txt SEEK 0 311 :
d74.txt SEEK 0 482 :
t73.txt READ 243 0 :
s30.txt SEEK 0 885 :
u52.txt SEEK 0 329 :
z64.txt SEEK 0 38 :
i55.txt SEEK 0 260 :
k99.txt READ 147 0 :
z39.txt SEEK 0 806 :
b73.txt READ 69 0 :
s30.txt SEEK 0 797 :
c65.txt SEEK 0 410 :
o39.txt SEEK 0 147 :
b73.txt SEEK 0 267 :
n51.txt READ 2 0 :
w75.txt SEEK 0 111 :
l63.txt READ 0 0 :
u32.txt SEEK 0 42 :
e83.txt READ 84 0 :
b73.txt READ 160 0 :
w96.txt READ 148 0 :
o44.txt SEEK 0 178 :
v36.txt SEEK 0 170 :
w96.txt READ 26 0 :
o44.txt READ 372 0 :
n51.txt SEEK 0 462 :
e78.txt SEEK 0 344 :
z14.txt READ 4 0 :
a64.txt SEEK 0 657 :
e38.txt SEEK 0 351 :
e38.txt SEEK 0 641 :
w75.txt SEEK 0 1 :
b73.txt SEEK 0 10 :
j68.txt READ 62 0 :
u69.txt READ 8 0 :
p49.txt READ 333 0 :
b73.txt READ 127 0 :
l47.txt READ 45 0 :
c62.txt READ 180 0 :
p32.txt READ 316 0 :
g75.txt SEEK 0 217 :
j68.txt SEEK 0 405 :
i71.txt READ 22 0 :
d99.txt SEEK 0 556 :
u69.txt SEEK 0 107 :
i55.txt SEEK 0 145 :
s73.txt READ 73 0 :
r64.txt SEEK 0 678 :
t31.txt READ 59 0 :
m47.txt READ 310 0 :
f89.txt READ 47 0 :
o44.txt SEEK 0 44 :
r84.txt READ 0 0 :
i78.txt READ 63 0 :
i78.txt READ 26 0 :
c91.txt READ 282 0 :
e38.txt SEEK 0 444 :
y10.txt READ 6 0 :
k48.txt READ 19 0 :
s30.txt READ 170 0 :
l47.txt READ 254 0 :
q58.txt READ 30 0 :
q56.txt READ 326 0 :
r84.txt READ 0 0 :
d74.txt READ 73 0 :
g16.txt SEEK 0 198 :
j21.txt READ 33 0 :
h18.txt READ 141 0 :
e78.txt SEEK 0 360 :
g75.txt SEEK 0 897 :
f89.txt READ 10 0 :
b73.txt SEEK 0 163 :
q37.txt SEEK 0 380 :
a42.txt READ 147 0 :
h55.txt SEEK 0 716 :
e83.txt READ 2 0 :
c56.txt READ 15 0 :
p49.txt READ 21 0 :
a37.txt SEEK 0 396 :
j21.txt SEEK 0 438 :
v36.txt SEEK 0 385 :
b17.txt READ 2 0 :
e83.txt SEEK 0 479 :
h55.txt SEEK 0 44 :
l47.txt SEEK 0 700 :
z39.txt SEEK 0 828 :
u32.txt READ 364 0 :
g75.txt READ 33 0 :
y40.txt SEEK 0 808 :
o60.txt READ 19 0 :
x98.txt READ 42 0 :
d68.txt SEEK 0 290 :
t62.txt SEEK 0 138 :
m47.txt READ 120 0 :
p49.txt READ 157 0 :
h55.txt SEEK 0 428 :
g14.txt SEEK 0 546 :
w96.txt READ 2 0 :
d22.txt READ 9 0 :
j38.txt SEEK 0 424 :
q37.txt SEEK 0 734 :
l47.txt SEEK 0 756 :
y40.txt SEEK 0 375 :
h55.txt READ 409 0 :
c62.txt SEEK 0 421 :
q56.txt READ 152 0 :
r13.txt READ 625 0 :
k92.txt READ 219 0 :
o39.txt SEEK 0 252 :
x93.txt SEEK 0 14 :
c65.txt SEEK 0 44 :
p80.txt SEEK 0 543 :
i71.txt READ 4 0 :
e78.txt READ 178 0 :
h15.txt SEEK 0 269 :
h55.txt SEEK 0 751 :
v12.txt SEEK 0 468 :
k95.txt SEEK 0 628 :
u32.txt READ 407 0 :
v36.txt SEEK 0 121 :
g14.txt READ 100 0 :
g16.txt READ 204 0 :
y10.txt SEEK 0 612 :
n75.txt SEEK 0 481 :
v36.txt SEEK 0 142 :
d22.txt SEEK 0 433 :
w96.txt SEEK 0 191 :
a64.txt READ 216 0 :
t62.txt SEEK 0 80 :
g72.txt READ 94 0 :
m19.txt READ 60 0 :
a64.txt READ 7 0 :
l14.txt SEEK 0 718 :
v65.txt READ 73 0 :
q62.txt READ 152 0 :
l47.txt READ 36 0 :
j21.txt SEEK 0 749 :
h18.txt SEEK 0 662 :
o39.txt READ 374 0 :
c91.txt SEEK 0 701 :
h43.txt READ 190 0 :
s30.txt SEEK 0 238 :
x18.txt SEEK 0 41 :
l63.txt READ 0 0 :
x93.txt READ 889 0 :
k95.txt READ 181 0 :
a64.txt SEEK 0 259 :
n51.txt SEEK 0 335 :
f82.txt READ 469 0 :
e78.txt SEEK 0 223 :
q58.txt READ 11 0 :
f82.txt READ 9 0 :
g14.txt READ 34 0 :
l37.txt READ 17 0 :
j19.txt READ 487 0 :
u32.txt SEEK 0 711 :
p80.txt SEEK 0 71 :
y40.txt READ 399 0 :
b73.txt READ 14 0 :
j38.txt READ 35 0 :
b99.txt SEEK 0 178 :
k48.txt SEEK 0 196 :
l14.txt READ 76 0 :
c91.txt READ 106 0 :
x18.txt SEEK 0 443 :
w75.txt READ 666 0 :
h15.txt SEEK 0 322 :
v36.txt SEEK 0 520 :
l37.txt READ 15 0 :
w75.txt SEEK 0 932 :
u32.txt SEEK 0 196 :
d68.txt SEEK 0 348 :
n100.txt READ 74 0 :
i55.txt READ 435 0 :
l63.txt READ 0 0 :
h18.txt SEEK 0 631 :
g75.txt SEEK 0 787 :
b99.txt SEEK 0 516 :
w96.txt SEEK 0 201 :
z39.txt READ 9 0 :
c62.txt SEEK 0 68 :
s30.txt SEEK 0 56 :
a37.txt READ 102 0 :
u32.txt SEEK 0 120 :
f82.txt SEEK 0 102 :
w32.txt SEEK 0 81 :
u52.txt READ 51 0 :
u52.txt READ 28 0 :
t33.txt READ 104 0 :
h43.txt SEEK 0 329 :
g14.txt READ 12 0 :
e38.txt SEEK 0 252 :
g75.txt SEEK 0 207 :
t73.txt SEEK 0 201 :
k48.txt SEEK 0 963 :
b17.txt READ 8 0 :
n75.txt SEEK 0 656 :
k95.txt SEEK 0 900 :
s18.txt READ 56 0 :
p32.txt READ 31 0 :
h43.txt READ 129 0 :
q37.txt READ 178 0 :
q37.txt READ 21 0 :
p49.txt SEEK 0 562 :
j38.txt SEEK 0 534 :
y14.txt SEEK 0 170 :
y10.txt READ 175 0 :
i48.txt READ 5 0 :
m26.txt READ 0 0 :
w32.txt READ 356 0 :
q58.txt SEEK 0 366 :
m26.txt READ 0 0 :
a37.txt SEEK 0 128 :
a37.txt READ 307 0 :
w96.txt READ 341 0 :
g14.txt SEEK 0 448 :
u52.txt SEEK 0 314 :
u69.txt SEEK 0 148 :
n100.txt SEEK 0 195 :
p49.txt READ 158 0 :
l47.txt SEEK 0 128 :
j19.txt SEEK 0 309 :
o60.txt SEEK 0 150 :
u32.txt READ 639 0 :
a41.txt SEEK 0 331 :
v65.txt READ 108 0 :
r15.txt SEEK 0 19 :
v65.txt SEEK 0 626 :
f64.txt SEEK 0 48 :
u32.txt READ 130 0 :
g14.txt READ 132 0 :
i48.txt SEEK 0 307 :
i48.txt READ 63 0 :
x93.txt READ 0 0 :
q58.txt SEEK 0 512 :
w32.txt READ 117 0 :
g72.txt READ 14 0 :
a37.txt READ 115 0 :
b17.txt SEEK 0 124 :
b73.txt READ 200 0 :
n100.txt SEEK 0 106 :
l37.txt READ 48 0 :
k95.txt READ 5 0 :
r13.txt SEEK 0 589 :
i78.txt SEEK 0 383 :
z64.txt READ 359 0 :
n51.txt READ 80 0 :
s30.txt READ 107 0 :
y10.txt READ 25 0 :
o44.txt READ 472 0 :
o60.txt READ 471 0 :
y14.txt READ 548 0 :
s30.txt READ 267 0 :
q56.txt READ 28 0 :
m47.txt READ 36 0 :
t73.txt SEEK 0 253 :
l47.txt READ 801 0 :
k95.txt READ 1 0 :
r15.txt READ 739 0 :
h43.txt SEEK 0 544 :
r13.txt SEEK 0 284 :
l14.txt SEEK 0 330 :
f64.txt SEEK 0 427 :
h15.txt READ 102 0 :
t62.txt READ 604 0 :
w32.txt READ 35 0 :
f64.txt READ 35 0 :
q58.txt READ 332 0 :
e83.txt SEEK 0 382 :
r84.txt READ 0 0 :
w96.txt SEEK 0 685 :
z14.txt READ 3 0 :
j68.txt READ 3 0 :
h43.txt SEEK 0 432 :
g14.txt SEEK 0 630 :
l47.txt READ 2 0 :
h43.txt SEEK 0 14 :
p80.txt SEEK 0 382 :
g14.txt READ 63 0 :
o60.txt READ 26 0 :
c65.txt READ 6 0 :
z14.txt READ 0 0 :
s18.txt SEEK 0 74 :
m19.txt READ 289 0 :
f89.txt READ 35 0 :
p32.txt READ 15 0 :
w32.txt SEEK 0 421 :
v65.txt READ 7 0 :
k99.txt READ 118 0 :
k95.txt SEEK 0 334 :
l47.txt SEEK 0 552 :
q56.txt SEEK 0 260 :
z64.txt READ 166 0 :
b99.txt READ 314 0 :
o44.txt READ 11 0 :
j68.txt SEEK 0 471 :
z39.txt SEEK 0 931 :
e78.txt SEEK 0 185 :
i55.txt READ 1 0 :
v36.txt SEEK 0 331 :
i78.txt SEEK 0 652 :
w75.txt SEEK 0 107 :
e83.txt SEEK 0 625 :
t62.txt SEEK 0 1 :
c91.txt READ 63 0 :
p32.txt READ 4 0 :
v65.txt SEEK 0 816 :
b17.txt READ 90 0 :
p34.txt SEEK 0 339 :
g75.txt READ 73 0 :
g75.txt READ 98 0 :
i55.txt SEEK 0 487 :
a37.txt SEEK 0 341 :
t33.txt SEEK 0 181 :
s30.txt SEEK 0 436 :
h15.txt READ 59 0 :
c65.txt SEEK 0 351 :
q56.txt SEEK 0 126 :
e16.txt READ 429 0 :
s30.txt SEEK 0 428 :
z14.txt SEEK 0 353 :
h15.txt READ 13 0 :
w75.txt SEEK 0 647 :
u69.txt READ 53 0 :
s30.txt READ 212 0 :
f64.txt READ 60 0 :
c91.txt READ 8 0 :
z64.txt SEEK 0 446 :
e16.txt SEEK 0 884 :
h18.txt SEEK 0 865 :
w96.txt READ 13 0 :
e83.txt SEEK 0 87 :
v36.txt READ 137 0 :
t33.txt SEEK 0 472 :
e16.txt SEEK 0 390 :
u32.txt READ 6 0 :
o39.txt READ 39 0 :
t73.txt SEEK 0 526 :
s30.txt SEEK 0 258 :
q56.txt SEEK 0 189 :
c65.txt SEEK 0 218 :
t73.txt READ 40 0 :
y10.txt READ 3 0 :
d68.txt SEEK 0 332 :
t33.txt SEEK 0 69 :
t33.txt SEEK 0 384 :
h43.txt READ 255 0 :
r13.txt READ 672 0 :
a64.txt READ 186 0 :
z39.txt READ 66 0 :
r13.txt READ 30 0 :
g16.txt READ 150 0 :
i71.txt READ 0 0 :
b99.txt SEEK 0 340 :
r13.txt READ 0 0 :
m26.txt SEEK 0 683 :
e83.txt READ 744 0 :
w32.txt SEEK 0 39 :
s30.txt READ 525 0 :
j68.txt SEEK 0 265 :
b99.txt READ 198 0 :
e16.txt SEEK 0 823 :
y10.txt READ 4 0 :
o60.txt SEEK 0 21 :
b99.txt READ 69 0 :
d68.txt SEEK 0 392 :
o39.txt SEEK 0 187 :
m85.txt READ 94 0 :
v82.txt READ 27 0 :
l37.txt READ 0 0 :
i71.txt READ 0 0 :
l47.txt READ 103 0 :
n51.txt READ 417 0 :
i71.txt SEEK 0 382 :
f82.txt READ 329 0 :
t31.txt READ 1 0 :
k95.txt READ 109 0 :
u69.txt READ 213 0 :
o60.txt SEEK 0 369 :
r64.txt SEEK 0 330 :
c91.txt SEEK 0 498 :
n51.txt READ 0 0 :
f94.txt SEEK 0 424 :
a41.txt SEEK 0 645 :
k48.txt READ 5 0 :
u32.txt SEEK 0 183 :
x18.txt READ 350 0 :
l14.txt SEEK 0 731 :
q37.txt SEEK 0 530 :
a64.txt SEEK 0 383 :
p49.txt READ 2 0 :
z39.txt SEEK 0 956 :
k48.txt SEEK 0 312 :
h15.txt SEEK 0 222 :
x98.txt READ 253 0 :
f64.txt READ 8 0 :
k99.txt SEEK 0 45 :
f64.txt SEEK 0 25 :
a64.txt SEEK 0 401 :
j19.txt SEEK 0 496 :
b73.txt SEEK 0 717 :
k99.txt SEEK 0 270 :
r84.txt SEEK 0 628 :
u32.txt SEEK 0 393 :
p80.txt SEEK 0 55 :
p49.txt SEEK 0 423 :
u69.txt SEEK 0 595 :
f64.txt SEEK 0 137 :
w32.txt SEEK 0 511 :
r84.txt READ 123 0 :
l63.txt READ 0 0 :
n51.txt READ 0 0 :
w32.txt SEEK 0 714 :
q56.txt READ 41 0 :
q58.txt SEEK 0 277 :
s18.txt READ 254 0 :
j19.txt SEEK 0 191 :
x93.txt READ 0 0 :
t62.txt READ 439 0 :
c91.txt READ 205 0 :
d74.txt SEEK 0 750 :
g16.txt SEEK 0 100 :
e38.txt SEEK 0 600 :
c62.txt SEEK 0 209 :
y14.txt READ 0 0 :
b17.txt READ 43 0 :
w32.txt READ 21 0 :
w75.txt READ 26 0 :
d68.txt READ 272 0 :
v65.txt READ 74 0 :
h55.txt SEEK 0 696 :
z14.txt SEEK 0 208 :
o44.txt SEEK 0 287 :
r15.txt READ 23 0 :
b17.txt READ 297 0 :
m19.txt SEEK 0 45 :
w32.txt READ 4 0 :
n100.txt READ 496 0 :
z14.txt READ 224 0 :
u69.txt READ 0 0 :
h15.txt READ 53 0 :
h15.txt SEEK 0 481 :
k99.txt READ 278 0 :
h55.txt SEEK 0 561 :
v82.txt READ 81 0 :
u69.txt READ 1 0 :
c56.txt SEEK 0 29 :
a64.txt SEEK 0 859 :
p32.txt SEEK 0 20 :
b17.txt READ 60 0 :
e16.txt SEEK 0 503 :
c91.txt SEEK 0 76 :
j19.txt SEEK 0 315 :
q37.txt SEEK 0 737 :
k99.txt READ 54 0 :
h55.txt READ 170 0 :
l63.txt SEEK 0 215 :
f64.txt SEEK 0 360 :
c91.txt SEEK 0 52 :
p49.txt READ 30 0 :
v82.txt READ 19 0 :
v65.txt READ 17 0 :
r15.txt SEEK 0 975 :
r84.txt SEEK 0 37 :
w96.txt SEEK 0 231 :
e16.txt SEEK 0 98 :
k92.txt READ 10 0 :
i55.txt SEEK 0 64 :
v82.txt SEEK 0 527 :
s30.txt SEEK 0 479 :
d99.txt READ 144 0 :
t33.txt READ 304 0 :
d74.txt SEEK 0 614 :
e83.txt READ 7 0 :
t33.txt READ 5 0 :
u52.txt READ 121 0 :
r13.txt READ 6 0 :
k48.txt SEEK 0 790 :
p34.txt SEEK 0 597 :
j68.txt READ 139 0 :
e83.txt READ 27 0 :
i71.txt SEEK 0 408 :
x98.txt SEEK 0 767 :
k92.txt READ 28 0 :
p32.txt SEEK 0 451 :
j38.txt SEEK 0 335 :
l63.txt SEEK 0 242 :
r15.txt READ 33 0 :
z14.txt READ 62 0 :
j38.txt SEEK 0 353 :
t73.txt READ 30 0 :
r13.txt READ 5 0 :
c91.txt READ 288 0 :
c91.txt READ 63 0 :
n16.txt SEEK 0 845 :
z14.txt SEEK 0 84 :
p32.txt READ 80 0 :
m85.txt READ 120 0 :
k95.txt READ 137 0 :
n16.txt SEEK 0 668 :
g75.txt READ 541 0 :
i55.txt SEEK 0 311 :
q58.txt SEEK 0 608 :
a64.txt SEEK 0 420 :
e83.txt READ 17 0 :
e83.txt SEEK 0 268 :
r13.txt SEEK 0 158 :
r64.txt READ 104 0 :
e16.txt SEEK 0 434 :
i71.txt SEEK 0 248 :
e78.txt READ 158 0 :
e16.txt READ 235 0 :
x18.txt READ 8 0 :
n100.txt SEEK 0 211 :
l37.txt READ 35 0 :
p49.txt SEEK 0 386 :
q62.txt SEEK 0 135 :
k95.txt READ 306 0 :
i78.txt READ 161 0 :
p32.txt READ 89 0 :
w96.txt SEEK 0 754 :
b99.txt READ 204 0 :
r84.txt READ 13 0 :
l14.txt READ 10 0 :
a42.txt SEEK 0 827 :
c62.txt SEEK 0 527 :
y40.txt SEEK 0 415 :
p80.txt READ 56 0 :
e78.txt READ 226 0 :
l63.txt SEEK 0 758 :
a37.txt SEEK 0 298 :
m47.txt READ 3 0 :
h55.txt SEEK 0 604 :
h43.txt READ 349 0 :
r15.txt READ 4 0 :
z64.txt SEEK 0 585 :
h18.txt SEEK 0 889 :
i78.txt SEEK 0 540 :
p80.txt SEEK 0 182 :
g16.txt READ 189 0 :
a37.txt SEEK 0 76 :
v65.txt SEEK 0 507 :
p80.txt READ 83 0 :
u69.txt READ 0 0 :
h15.txt READ 41 0 :
n51.txt READ 0 0 :
a42.txt SEEK 0 92 :
l47.txt READ 195 0 :
y14.txt READ 0 0 :
d68.txt SEEK 0 412 :
s18.txt SEEK 0 536 :
i48.txt READ 59 0 :
f82.txt SEEK 0 323 :
b73.txt READ 13 0 :
p32.txt SEEK 0 615 :
q37.txt SEEK 0 378 :
o61.txt READ 16 0 :
n100.txt READ 458 0 :
p34.txt SEEK 0 155 :
u69.txt SEEK 0 518 :
z39.txt SEEK 0 478 :
y10.txt SEEK 0 456 :
r84.txt SEEK 0 586 :
h15.txt SEEK 0 268 :
j38.txt READ 98 0 :
u27.txt READ 10 0 :
g75.txt READ 11 0 :
e83.txt SEEK 0 781 :
r64.txt SEEK 0 657 :
q37.txt SEEK 0 420 :
a41.txt SEEK 0 478 :
i48.txt SEEK 0 360 :
l63.txt READ 10 0 :
c62.txt READ 37 0 :
i71.txt READ 87 0 :
z39.txt READ 330 0 :
v12.txt READ 16 0 :
e78.txt READ 17 0 :
n16.txt READ 103 0 :
i55.txt SEEK 0 398 :
x93.txt READ 0 0 :
t73.txt READ 12 0 :
w75.txt SEEK 0 484 :
t62.txt SEEK 0 431 :
m26.txt SEEK 0 757 :
p49.txt SEEK 0 593 :
l47.txt SEEK 0 268 :
y40.txt READ 123 0 :
h18.txt SEEK 0 833 :
y14.txt READ 0 0 :
k95.txt READ 19 0 :
h18.txt SEEK 0 310 :
e16.txt READ 230 0 :
p32.txt SEEK 0 407 :
b99.txt READ 48 0 :
c91.txt SEEK 0 285 :
x98.txt SEEK 0 573 :
r15.txt SEEK 0 327 :
t33.txt SEEK 0 6 :
j21.txt READ 53 0 :
m19.txt READ 396 0 :
c62.txt SEEK 0 315 :
r15.txt SEEK 0 716 :
j21.txt READ 2 0 :
p49.txt SEEK 0 39 :
g75.txt READ 0 0 :
e16.txt READ 2 0 :
l37.txt SEEK 0 72 :
a41.txt READ 125 0 :
r84.txt SEEK 0 66 :
v12.txt SEEK 0 808 :
x18.txt READ 4 0 :
t73.txt SEEK 0 14 :
b99.txt READ 0 0 :
q56.txt SEEK 0 78 :
t62.txt SEEK 0 209 :
e78.txt READ 1 0 :
t73.txt READ 469 0 :
p80.txt READ 75 0 :
h15.txt SEEK 0 355 :
z14.txt READ 585 0 :
f64.txt READ 48 0 :
o44.txt SEEK 0 132 :
m19.txt SEEK 0 211 :
s30.txt READ 212 0 :
l14.txt READ 2 0 :
i55.txt READ 55 0 :
r64.txt SEEK 0 357 :
o61.txt READ 36 0 :
b99.txt SEEK 0 305 :
p49.txt READ 368 0 :
b17.txt READ 6 0 :
r15.txt SEEK 0 565 :
f64.txt READ 66 0 :
k48.txt READ 122 0 :
d22.txt SEEK 0 7 :
a37.txt READ 454 0 :
q58.txt READ 302 0 :
z39.txt READ 71 0 :
y40.txt READ 140 0 :
l47.txt READ 407 0 :
g72.txt SEEK 0 627 :
t33.txt SEEK 0 688 :
u27.txt SEEK 0 396 :
j21.txt SEEK 0 91 :
c56.txt SEEK 0 59 :
y40.txt READ 129 0 :
e38.txt SEEK 0 742 :
g16.txt READ 186 0 :
d99.txt SEEK 0 678 :
u69.txt SEEK 0 482 :
r84.txt SEEK 0 323 :
a37.txt READ 21 0 :
c62.txt READ 302 0 :
k48.txt SEEK 0 327 :
q37.txt READ 73 0 :
q58.txt READ 2 0 :
c65.txt SEEK 0 242 :
k99.txt READ 33 0 :
p49.txt SEEK 0 203 :
s18.txt READ 2 0 :
t73.txt SEEK 0 61 :
p80.txt SEEK 0 258 :
i48.txt READ 641 0 :
n75.txt READ 43 0 :
n51.txt SEEK 0 418 :
l37.txt READ 141 0 :
a41.txt READ 22 0 :
n16.txt SEEK 0 124 :
n75.txt SEEK 0 621 :
m26.txt SEEK 0 411 :
j19.txt READ 238 0 :
